1331255925	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331255925	http://paran.com	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1331255926	http://naver.com	309	0	0	1	0	7	0	0	0	0	0	0	1	34	2	0	0	0	0	0	0	46	0	0	0	128	14	14	24	3	0	3	0	0	1	10	6	5	0	0	1	5	1	0	5	50	18	0	0	0	1	1	183	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	183	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0
1331272396	http://hyeonseok.com/temp/whoami.php	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1331272525	http://hyeonseok.com/temp/whoami.php	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1331273600	http://hyeonseok.com/temp/whoami.php	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1331273617	http://wah.or.kr	112	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	9	0	0	0	13	4	4	0	1	0	1	0	0	1	1	6	0	0	0	1	3	1	0	0	15	2	0	0	0	1	1	98	2	0	0	4	0	1	0	0	0	0	3	0	0	0	0	0	10	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331274013	http://www.kyonggi.ac.kr/KyonggiUp.kgu	203	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	62	2	3	0	1	0	2	0	0	1	6	2	0	0	0	1	4	1	0	0	174	6	0	0	0	4	1	196	0	0	0	6	0	1	0	0	0	6	2	0	0	0	0	0	11	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	31	0
1331274014	http://www.kyonggi.ac.kr/webService.kgu?menuCode=K00M000000	73	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	64	2	7	0	1	0	1	0	0	0	2	1	1	0	0	1	4	1	0	0	80	7	0	0	0	6	1	66	0	0	0	6	0	0	2	0	0	0	12	5	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	13	0
1331274015	http://www.kyonggi.ac.kr/webService.kgu?menuCode=K00M000202	76	0	0	1	0	0	0	0	0	0	0	0	1	12	0	3	0	0	0	0	0	8	0	0	0	64	2	7	37	1	0	1	0	0	0	5	7	1	0	0	1	4	1	0	0	70	7	0	0	0	6	1	84	0	0	0	6	0	0	2	0	0	0	4	5	0	0	0	0	9	0	0	6	0	0	0	0	0	3	0	49	1	0	45	0	1	40	0	0	20	0
1331274016	http://www.kyonggi.ac.kr/webService.kgu?menuCode=K00M000400	73	0	0	1	0	0	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	8	0	0	0	63	2	7	0	1	0	1	0	0	0	3	1	1	0	0	1	4	1	0	0	69	7	0	0	0	6	1	64	0	0	0	6	0	0	2	0	0	0	3	5	0	0	0	0	9	0	0	6	0	0	0	0	0	1	0	32	1	0	13	1	1	9	0	0	12	0
